深证A股,002807,江阴银行,2016-09-02
深证A股,002808,ST恒久,2016-08-12
深证A股,002809,红墙股份,2016-08-23
深证A股,002810,山东赫达,2016-08-26
深证A股,002811,郑中设计,2016-09-08
深证A股,002812,恩捷股份,2016-09-14
深证A股,002813,路畅科技,2016-10-12
深证A股,002815,崇达技术,2016-10-12
深证A股,002816,*ST和科,2016-10-25
深证A股,002817,黄山胶囊,2016-10-25
深证A股,002818,富森美,2016-11-09
深证A股,002819,东方中科,2016-11-11
深证A股,002820,桂发祥,2016-11-18
深证A股,002821,凯莱英,2016-11-18
深证A股,002822,中装建设,2016-11-29
深证A股,002823,凯中精密,2016-11-24
深证A股,002824,和胜股份,2017-01-12
深证A股,002825,纳尔股份,2016-11-29
深证A股,002826,易明医药,2016-12-09
深证A股,002827,高争民爆,2016-12-09
深证A股,002828,贝肯能源,2016-12-08
深证A股,002829,星网宇达,2016-12-13
深证A股,002830,名雕股份,2016-12-13
深证A股,002831,裕同科技,2016-12-16
深证A股,002832,比音勒芬,2016-12-23
深证A股,002833,弘亚数控,2016-12-28
深证A股,002835,同为股份,2016-12-28
深证A股,002836,新宏泽,2016-12-29
深证A股,002837,英维克,2016-12-29
深证A股,002838,道恩股份,2017-01-06
深证A股,002839,张家港行,2017-01-24
深证A股,002840,华统股份,2017-01-10
深证A股,002841,视源股份,2017-01-19
深证A股,002842,翔鹭钨业,2017-01-19
深证A股,002843,泰嘉股份,2017-01-20
深证A股,002845,同兴达,2017-01-25
深证A股,002846,英联股份,2017-02-07
深证A股,002847,盐津铺子,2017-02-08
深证A股,002848,高斯贝尔,2017-02-13
深证A股,002849,威星智能,2017-02-17
深证A股,002850,科达利,2017-03-02
深证A股,002851,麦格米特,2017-03-06
深证A股,002852,道道全,2017-03-10
深证A股,002853,皮阿诺,2017-03-10
深证A股,002855,捷荣技术,2017-03-21
深证A股,002856,美芝股份,2017-03-20
深证A股,002857,三晖电气,2017-03-23
深证A股,002858,力盛体育,2017-03-24
深证A股,002859,洁美科技,2017-04-07
深证A股,002860,星帅尔,2017-04-12
深证A股,002861,瀛通通讯,2017-04-13
深证A股,002862,实丰文化,2017-04-11
深证A股,002863,今飞凯达,2017-04-18
深证A股,002864,盘龙药业,2017-11-16
深证A股,002865,钧达股份,2017-04-25
深证A股,002866,传艺科技,2017-04-26
深证A股,002867,周大生,2017-04-27
深证A股,002868,绿康生化,2017-05-03
深证A股,002869,金溢科技,2017-05-15
深证A股,002870,香山股份,2017-05-15
深证A股,002871,伟隆股份,2017-05-11
深证A股,002872,ST天圣,2017-05-19
深证A股,002873,新天药业,2017-05-19
深证A股,002875,安奈儿,2017-06-01
深证A股,002876,三利谱,2017-05-25
深证A股,002877,智能自控,2017-06-05
深证A股,002878,元隆雅图,2017-06-06
深证A股,002879,长缆科技,2017-07-07
深证A股,002880,卫光生物,2017-06-16
深证A股,002881,美格智能,2017-06-22
深证A股,002882,金龙羽,2017-07-17
深证A股,002883,中设股份,2017-06-20
深证A股,002884,凌霄泵业,2017-07-11
深证A股,002885,京泉华,2017-06-27
深证A股,002886,沃特股份,2017-06-27
深证A股,002887,绿茵生态,2017-08-01
深证A股,002888,惠威科技,2017-07-21
深证A股,002889,东方嘉盛,2017-07-31
深证A股,002890,弘宇股份,2017-08-02
深证A股,002891,中宠股份,2017-08-21
深证A股,002892,科力尔,2017-08-17
深证A股,002893,京能热力,2017-09-15
深证A股,002895,川恒股份,2017-08-25
深证A股,002896,中大力德,2017-08-29
深证A股,002897,意华股份,2017-09-07
深证A股,002898,赛隆药业,2017-09-12
深证A股,002899,英派斯,2017-09-15
深证A股,002900,哈三联,2017-09-22
深证A股,002901,大博医疗,2017-09-22
深证A股,002902,铭普光磁,2017-09-29
深证A股,002903,宇环数控,2017-10-13
深证A股,002905,金逸影视,2017-10-16
深证A股,002906,华阳集团,2017-10-13
深证A股,002907,华森制药,2017-10-20
深证A股,002908,德生科技,2017-10-20
深证A股,002909,集泰股份,2017-10-26
深证A股,002910,庄园牧场,2017-10-31
深证A股,002911,佛燃能源,2017-11-22
深证A股,002912,中新赛克,2017-11-21
深证A股,002913,奥士康,2017-12-01
深证A股,002915,中欣氟材,2017-12-05
深证A股,002916,深南电路,2017-12-13
深证A股,002917,金奥博,2017-12-08
深证A股,002918,蒙娜丽莎,2017-12-19
深证A股,002919,名臣健康,2017-12-18
深证A股,002920,德赛西威,2017-12-26
深证A股,002921,联诚精密,2017-12-27
深证A股,002922,伊戈尔,2017-12-29
深证A股,002923,润都股份,2018-01-05
深证A股,002925,盈趣科技,2018-01-15
深证A股,002926,华西证券,2018-02-05
深证A股,002927,泰永长征,2018-02-23
深证A股,002928,华夏航空,2018-03-02
深证A股,002929,润建股份,2018-03-01
深证A股,002930,宏川智慧,2018-03-28
深证A股,002931,锋龙股份,2018-04-03
深证A股,002932,明德生物,2018-07-10
深证A股,002933,新兴装备,2018-08-28
深证A股,002935,天奥电子,2018-09-03
深证A股,002936,郑州银行,2018-09-19
深证A股,002937,兴瑞科技,2018-09-26
深证A股,002938,鹏鼎控股,2018-09-18
深证A股,002939,长城证券,2018-10-26
深证A股,002940,昂利康,2018-10-23
深证A股,002941,新疆交建,2018-11-28
深证A股,002942,新农股份,2018-12-05
深证A股,002943,宇晶股份,2018-11-29
深证A股,002945,华林证券,2019-01-17
深证A股,002946,新乳业,2019-01-25
深证A股,002947,恒铭达,2019-02-01
深证A股,002948,青岛银行,2019-01-16
深证A股,002949,华阳国际,2019-02-26
深证A股,002950,奥美医疗,2019-03-11
深证A股,002951,ST金时,2019-03-15
深证A股,002952,亚世光电,2019-03-28
深证A股,002953,日丰股份,2019-05-09
深证A股,002955,鸿合科技,2019-05-23
深证A股,002956,西麦食品,2019-06-19
深证A股,002957,科瑞技术,2019-07-26
深证A股,002958,青农商行,2019-03-26
深证A股,002959,小熊电器,2019-08-23
深证A股,002960,青鸟消防,2019-08-09
深证A股,002961,瑞达期货,2019-09-05
深证A股,002962,五方光电,2019-09-17
深证A股,002963,豪尔赛,2019-10-28
深证A股,002965,祥鑫科技,2019-10-25
深证A股,002966,苏州银行,2019-08-02
深证A股,002967,广电计量,2019-11-08
深证A股,002968,新大正,2019-12-03
深证A股,002969,嘉美包装,2019-12-02
深证A股,002970,锐明技术,2019-12-17
深证A股,002971,和远气体,2020-01-13
深证A股,002972,科安达,2019-12-27
深证A股,002973,侨银股份,2020-01-06
深证A股,002975,博杰股份,2020-02-05
深证A股,002976,瑞玛精密,2020-03-06
深证A股,002977,天箭科技,2020-03-17
深证A股,002978,安宁股份,2020-04-17
深证A股,002979,雷赛智能,2020-04-08
深证A股,002980,华盛昌,2020-04-15
深证A股,002981,朝阳科技,2020-04-17
深证A股,002982,湘佳股份,2020-04-24
深证A股,002983,芯瑞达,2020-04-28
深证A股,002984,森麒麟,2020-09-11
深证A股,002985,北摩高科,2020-04-29
深证A股,002986,宇新股份,2020-06-02
深证A股,002987,京北方,2020-05-07
深证A股,002988,豪美新材,2020-05-18
深证A股,002989,中天精装,2020-06-10
深证A股,002990,盛视科技,2020-05-25
深证A股,002991,甘源食品,2020-07-31
深证A股,002992,宝明科技,2020-08-03
深证A股,002993,奥海科技,2020-08-17
深证A股,002995,天地在线,2020-08-05
深证A股,002996,顺博合金,2020-08-28
深证A股,002997,瑞鹄模具,2020-09-03
深证A股,002998,优彩资源,2020-09-25
深证A股,002999,天禾股份,2020-09-03
深证A股,003000,劲仔食品,2020-09-14
深证A股,003001,中岩大地,2020-10-13
深证A股,003002,壶化股份,2020-09-22
深证A股,003003,天元股份,2020-09-21
深证A股,003004,声迅股份,2020-11-26
深证A股,003005,竞业达,2020-09-22
深证A股,003006,百亚股份,2020-09-21
深证A股,003007,直真科技,2020-09-23
深证A股,003008,开普检测,2020-09-23
深证A股,003009,中天火箭,2020-09-25
深证A股,003010,若羽臣,2020-09-25
深证A股,003011,海象新材,2020-09-30
深证A股,003012,东鹏控股,2020-10-19
深证A股,003013,地铁设计,2020-10-22
深证A股,003015,日久光电,2020-10-21
深证A股,003016,欣贺股份,2020-10-26
深证A股,003017,大洋生物,2020-10-26
深证A股,003018,金富科技,2020-11-06
深证A股,003019,宸展光电,2020-11-17
深证A股,003020,立方制药,2020-12-15
深证A股,003021,兆威机电,2020-12-04
深证A股,003022,联泓新科,2020-12-08
深证A股,003023,彩虹集团,2020-12-11
深证A股,003025,思进智能,2020-12-11
深证A股,003026,中晶科技,2020-12-18
深证A股,003027,同兴环保,2020-12-18
深证A股,003028,振邦智能,2020-12-28
深证A股,003029,吉大正元,2020-12-24
深证A股,003030,祖名股份,2021-01-06
深证A股,003031,中瓷电子,2021-01-04
深证A股,003032,传智教育,2021-01-12
深证A股,003033,征和工业,2021-01-11
深证A股,003035,南网能源,2021-01-19
深证A股,003036,泰坦股份,2021-01-28
深证A股,003037,三和管桩,2021-02-04
深证A股,003038,鑫铂股份,2021-02-10
深证A股,003039,顺控发展,2021-03-08
深证A股,003040,楚天龙,2021-03-22
深证A股,003041,真爱美家,2021-04-06
深证A股,003042,中农联合,2021-04-06
深证A股,003043,华亚智能,2021-04-06
深证A股,003816,中国广核,2019-08-26
科创板,688001,华兴源创,2019-07-22
科创板,688002,睿创微纳,2019-07-22
科创板,688003,天准科技,2019-07-22
科创板,688004,博汇科技,2020-06-12
科创板,688005,容百科技,2019-07-22
科创板,688006,XD杭可科,2019-07-22
科创板,688007,光峰科技,2019-07-22
科创板,688008,澜起科技,2019-07-22
科创板,688009,中国通号,2019-07-22
科创板,688010,福光股份,2019-07-22
科创板,688011,新光光电,2019-07-22
科创板,688012,中微公司,2019-07-22
科创板,688013,天臣医疗,2020-09-28
科创板,688015,交控科技,2019-07-22
科创板,688016,心脉医疗,2019-07-22
科创板,688017,绿的谐波,2020-08-28
科创板,688018,乐鑫科技,2019-07-22
科创板,688019,安集科技,2019-07-22
科创板,688020,方邦股份,2019-07-22
科创板,688021,奥福环保,2019-11-06
科创板,688022,瀚川智能,2019-07-22
科创板,688023,安恒信息,2019-11-05
科创板,688025,杰普特,2019-10-31
科创板,688026,洁特生物,2020-01-22
科创板,688027,国盾量子,2020-07-09
科创板,688028,沃尔德,2019-07-22
科创板,688029,南微医学,2019-07-22
科创板,688030,山石网科,2019-09-30
科创板,688031,星环科技,2022-10-18
科创板,688032,禾迈股份,2021-12-20
科创板,688033,天宜上佳,2019-07-22
科创板,688035,德邦科技,2022-09-19
科创板,688036,传音控股,2019-09-30
科创板,688037,芯源微,2019-12-16
科创板,688038,中科通达,2021-07-13
科创板,688039,当虹科技,2019-12-11
科创板,688041,海光信息,2022-08-12
科创板,688045,必易微,2022-05-26
科创板,688046,药康生物,2022-04-25
科创板,688047,龙芯中科,2022-06-24
科创板,688048,长光华芯,2022-04-01
科创板,688049,炬芯科技,2021-11-29
科创板,688050,爱博医疗,2020-07-29
科创板,688051,佳华科技,2020-03-20
科创板,688052,纳芯微,2022-04-22
科创板,688053,思科瑞,2022-07-08
科创板,688055,龙腾光电,2020-08-17
科创板,688056,莱伯泰科,2020-09-02
科创板,688057,金达莱,2020-11-11
科创板,688058,宝兰德,2019-11-01
科创板,688059,华锐精密,2021-02-08
科创板,688060,云涌科技,2020-07-10
科创板,688061,灿瑞科技,2022-10-18
科创板,688062,迈威生物,2022-01-18
科创板,688063,派能科技,2020-12-30
科创板,688065,凯赛生物,2020-08-12
科创板,688066,航天宏图,2019-07-22
科创板,688067,爱威科技,2021-06-16
科创板,688068,热景生物,2019-09-30
科创板,688069,德林海,2020-07-22
科创板,688070,纵横股份,2021-02-10
科创板,688071,华依科技,2021-07-29
科创板,688072,拓荆科技,2022-04-20
科创板,688073,毕得医药,2022-10-11
科创板,688075,安旭生物,2021-11-18
科创板,688076,诺泰生物,2021-05-20
科创板,688077,大地熊,2020-07-22
科创板,688078,龙软科技,2019-12-30
科创板,688079,美迪凯,2021-03-02
科创板,688080,映翰通,2020-02-12
科创板,688081,兴图新科,2020-01-06
科创板,688082,盛美上海,2021-11-18
科创板,688083,中望软件,2021-03-11
科创板,688084,晶品特装,2022-12-08
科创板,688085,三友医疗,2020-04-09
科创板,688087,英科再生,2021-07-09
科创板,688088,虹软科技,2019-07-22
科创板,688089,嘉必优,2019-12-19
科创板,688090,瑞松科技,2020-02-17
科创板,688091,上海谊众,2021-09-09
科创板,688092,爱科科技,2021-03-19
科创板,688093,世华科技,2020-09-30
科创板,688095,福昕软件,2020-09-08
科创板,688096,京源环保,2020-04-09
科创板,688097,博众精工,2021-05-12
科创板,688098,申联生物,2019-10-28
科创板,688099,晶晨股份,2019-08-08
科创板,688100,威胜信息,2020-01-21
科创板,688101,三达膜,2019-11-15
科创板,688102,斯瑞新材,2022-03-16
科创板,688103,国力股份,2021-09-10
科创板,688105,诺唯赞,2021-11-15
科创板,688106,金宏气体,2020-06-16
科创板,688107,安路科技,2021-11-12
科创板,688108,赛诺医疗,2019-10-30
科创板,688109,品茗科技,2021-03-30
科创板,688110,东芯股份,2021-12-10
科创板,688111,金山办公,2019-11-18
科创板,688112,鼎阳科技,2021-12-01
科创板,688113,联测科技,2021-05-06
科创板,688114,华大智造,2022-09-09
科创板,688115,思林杰,2022-03-14
科创板,688116,天奈科技,2019-09-25
科创板,688117,圣诺生物,2021-06-03
科创板,688118,普元信息,2019-12-04
科创板,688119,中钢洛耐,2022-06-06
科创板,688120,华海清科,2022-06-08
科创板,688121,卓然股份,2021-09-06
科创板,688122,西部超导,2019-07-22
科创板,688123,聚辰股份,2019-12-23
科创板,688125,安达智能,2022-04-15
科创板,688126,沪硅产业,2020-04-20
科创板,688127,蓝特光学,2020-09-21
科创板,688128,中国电研,2019-11-05
科创板,688129,东来技术,2020-10-23
科创板,688130,晶华微,2022-07-29
科创板,688131,皓元医药,2021-06-08
科创板,688132,邦彦技术,2022-09-23
科创板,688133,泰坦科技,2020-10-30
科创板,688135,利扬芯片,2020-11-11
科创板,688136,科兴制药,2020-12-14
科创板,688137,近岸蛋白,2022-09-29
科创板,688138,清溢光电,2019-11-20
科创板,688139,海尔生物,2019-10-25
科创板,688141,杰华特,2022-12-23
科创板,688143,长盈通,2022-12-12
科创板,688146,中船特气,2023-04-21
科创板,688147,微导纳米,2022-12-23
科创板,688148,芳源股份,2021-08-06
科创板,688150,莱特光电,2022-03-18
科创板,688151,华强科技,2021-12-06
科创板,688152,麒麟信安,2022-10-28
科创板,688153,唯捷创芯,2022-04-12
科创板,688155,先惠技术,2020-08-11
科创板,688156,路德环境,2020-09-22
科创板,688157,松井股份,2020-06-09
科创板,688158,优刻得,2020-01-20
科创板,688159,有方科技,2020-01-23
科创板,688160,步科股份,2020-11-12
科创板,688161,威高骨科,2021-06-30
科创板,688162,巨一科技,2021-11-10
科创板,688163,赛伦生物,2022-03-11
科创板,688165,埃夫特,2020-07-15
科创板,688166,博瑞医药,2019-11-08
科创板,688167,炬光科技,2021-12-24
科创板,688168,安博通,2019-09-06
科创板,688169,石头科技,2020-02-21
科创板,688170,德龙激光,2022-04-29
科创板,688171,纬德信息,2022-01-27
科创板,688172,燕东微,2022-12-16
科创板,688173,希荻微,2022-01-21
科创板,688175,高凌信息,2022-03-15
科创板,688176,亚虹医药,2022-01-07
科创板,688177,百奥泰,2020-02-21
科创板,688178,万德斯,2020-01-14
科创板,688179,阿拉丁,2020-10-26
科创板,688180,君实生物,2020-07-15
科创板,688181,八亿时空,2020-01-06
科创板,688182,灿勤科技,2021-11-16
科创板,688183,生益电子,2021-02-25
科创板,688184,帕瓦股份,2022-09-19
科创板,688185,康希诺,2020-08-13
科创板,688186,广大特材,2020-02-11
科创板,688187,时代电气,2021-09-07
科创板,688188,柏楚电子,2019-08-08
科创板,688189,南新制药,2020-03-26
科创板,688190,云路股份,2021-11-26
科创板,688191,智洋创新,2021-04-08
科创板,688192,迪哲医药,2021-12-10
科创板,688193,仁度生物,2022-03-30
科创板,688195,腾景科技,2021-03-26
科创板,688196,卓越新能,2019-11-21
科创板,688197,首药控股,2022-03-23
科创板,688198,佰仁医疗,2019-12-09
科创板,688199,久日新材,2019-11-05
科创板,688200,华峰测控,2020-02-18
科创板,688201,信安世纪,2021-04-21
科创板,688202,美迪西,2019-11-05
科创板,688203,海正生材,2022-08-16
科创板,688205,德科立,2022-08-09
科创板,688206,概伦电子,2021-12-28
科创板,688207,格灵深瞳,2022-03-17
科创板,688208,道通科技,2020-02-13
科创板,688209,英集芯,2022-04-19
科创板,688210,统联精密,2021-12-27
科创板,688211,中科微至,2021-10-26
科创板,688212,澳华内镜,2021-11-15
科创板,688213,思特威,2022-05-20
科创板,688215,瑞晟智能,2020-08-28
科创板,688216,气派科技,2021-06-23
科创板,688217,睿昂基因,2021-05-17
科创板,688218,江苏北人,2019-12-11
科创板,688219,会通股份,2020-11-18
科创板,688220,翱捷科技,2022-01-14
科创板,688221,前沿生物,2020-10-28
科创板,688222,成都先导,2020-04-16
科创板,688223,晶科能源,2022-01-26
科创板,688225,亚信安全,2022-02-09
科创板,688226,威腾电气,2021-07-07
科创板,688227,品高股份,2021-12-30
科创板,688228,开普云,2020-03-27
科创板,688229,博睿数据,2020-08-17
科创板,688230,芯导科技,2021-12-01
科创板,688231,隆达股份,2022-07-22
科创板,688232,新点软件,2021-11-17
科创板,688233,神工股份,2020-02-21
科创板,688234,天岳先进,2022-01-12
科创板,688235,百济神州,2021-12-15
科创板,688236,春立医疗,2021-12-30
科创板,688237,超卓航科,2022-07-01
科创板,688238,和元生物,2022-03-22
科创板,688239,航宇科技,2021-07-05
科创板,688244,永信至诚,2022-10-19
科创板,688246,嘉和美康,2021-12-14
科创板,688247,宣泰医药,2022-08-25
科创板,688248,南网科技,2021-12-22
科创板,688249,晶合集成,2023-05-05
科创板,688251,井松智能,2022-06-06
科创板,688252,天德钰,2022-09-27
科创板,688253,英诺特,2022-07-28
科创板,688255,凯尔达,2021-10-25
科创板,688256,寒武纪,2020-07-20
科创板,688257,新锐股份,2021-10-27
科创板,688258,卓易信息,2019-12-09
科创板,688259,创耀科技,2022-01-12
科创板,688260,昀冢科技,2021-04-06
科创板,688261,东微半导,2022-02-10
科创板,688262,国芯科技,2022-01-06
科创板,688265,南模生物,2021-12-28
科创板,688266,泽璟制药,2020-01-23
科创板,688267,中触媒,2022-02-16
科创板,688268,华特气体,2019-12-26
科创板,688269,凯立新材,2021-06-09
科创板,688270,臻镭科技,2022-01-27
科创板,688271,联影医疗,2022-08-22
科创板,688272,*ST富吉,2021-10-18
科创板,688273,麦澜德,2022-08-11
科创板,688275,万润新能,2022-09-29
科创板,688276,百克生物,2021-06-25
科创板,688277,天智航,2020-07-07
科创板,688278,特宝生物,2020-01-17
科创板,688279,峰岹科技,2022-04-20
科创板,688280,精进电动,2021-10-27
科创板,688281,华秦科技,2022-03-07
科创板,688282,理工导航,2022-03-18
科创板,688283,坤恒顺维,2022-02-15
科创板,688285,高铁电气,2021-10-20
科创板,688286,敏芯股份,2020-08-10
科创板,688287,观典防务,2022-05-25
科创板,688288,鸿泉物联,2019-11-06
科创板,688289,圣湘生物,2020-08-28
科创板,688290,景业智能,2022-04-29
科创板,688291,金橙子,2022-10-26
科创板,688292,浩瀚深度,2022-08-18
科创板,688293,奥浦迈,2022-09-02
科创板,688295,中复神鹰,2022-04-06
科创板,688296,和达科技,2021-07-27
科创板,688297,中无人机,2022-06-29
科创板,688298,东方生物,2020-02-05
科创板,688299,长阳科技,2019-11-06
科创板,688300,联瑞新材,2019-11-15
科创板,688301,奕瑞科技,2020-09-18
科创板,688302,海创药业,2022-04-12
科创板,688303,大全能源,2021-07-22
科创板,688305,科德数控,2021-07-09
科创板,688306,均普智能,2022-03-22
科创板,688307,中润光学,2023-02-16
科创板,688308,欧科亿,2020-12-10
科创板,688309,恒誉环保,2020-07-14
科创板,688310,迈得医疗,2019-12-03
科创板,688311,盟升电子,2020-07-31
科创板,688312,燕麦科技,2020-06-08
科创板,688313,仕佳光子,2020-08-12
科创板,688314,康拓医疗,2021-05-18
科创板,688315,诺禾致源,2021-04-13
科创板,688316,青云科技,2021-03-16
科创板,688317,之江生物,2021-01-18
科创板,688318,财富趋势,2020-04-27
科创板,688319,欧林生物,2021-06-08
科创板,688320,禾川科技,2022-04-28
科创板,688321,微芯生物,2019-08-12
科创板,688322,奥比中光,2022-07-07
科创板,688323,瑞华泰,2021-04-28
科创板,688325,赛微微电,2022-04-22
科创板,688326,经纬恒润,2022-04-19
科创板,688327,云从科技,2022-05-27
科创板,688328,深科达,2021-03-09
科创板,688329,艾隆科技,2021-03-29
科创板,688330,宏力达,2020-10-15
科创板,688331,荣昌生物,2022-03-31
科创板,688332,中科蓝讯,2022-07-15
科创板,688333,铂力特,2019-07-22
科创板,688334,西高院,2023-06-19
科创板,688335,复洁环保,2020-08-17
科创板,688336,三生国健,2020-07-22
科创板,688337,普源精电,2022-04-08
科创板,688338,赛科希德,2020-08-06
科创板,688339,亿华通,2020-08-10
科创板,688343,云天励飞,2023-04-04
科创板,688345,博力威,2021-06-11
科创板,688347,华虹公司,2023-08-07
科创板,688348,昱能科技,2022-06-08
科创板,688349,三一重能,2022-06-22
科创板,688350,富淼科技,2021-01-28
科创板,688351,微电生理,2022-08-31
科创板,688352,颀中科技,2023-04-20
科创板,688353,华盛锂电,2022-07-13
科创板,688355,明志科技,2021-05-12
科创板,688356,键凯科技,2020-08-26
科创板,688357,建龙微纳,2019-12-04
科创板,688358,祥生医疗,2019-12-03
科创板,688359,三孚新科,2021-05-21
科创板,688360,德马科技,2020-06-02
科创板,688361,中科飞测,2023-05-19
科创板,688362,甬矽电子,2022-11-16
科创板,688363,华熙生物,2019-11-06
科创板,688365,光云科技,2020-04-29
科创板,688366,昊海生科,2019-10-30
科创板,688367,工大高科,2021-06-28
科创板,688368,晶丰明源,2019-10-14
科创板,688369,致远互联,2019-10-31
科创板,688370,丛麟科技,2022-08-25
科创板,688371,菲沃泰,2022-08-02
科创板,688372,伟测科技,2022-10-26
科创板,688373,盟科药业,2022-08-05
科创板,688375,国博电子,2022-07-22
科创板,688376,美埃科技,2022-11-18
科创板,688377,迪威尔,2020-07-08
科创板,688378,奥来德,2020-09-03
科创板,688379,华光新材,2020-08-19
科创板,688380,中微半导,2022-08-05
科创板,688381,帝奥微,2022-08-23
科创板,688382,益方生物,2022-07-25
科创板,688383,新益昌,2021-04-28
科创板,688385,复旦微电,2021-08-04
科创板,688386,泛亚微透,2020-10-16
科创板,688387,信科移动,2022-09-26
科创板,688388,嘉元科技,2019-07-22
科创板,688389,普门科技,2019-11-05
科创板,688390,固德威,2020-09-04
科创板,688391,钜泉科技,2022-09-13
科创板,688392,骄成超声,2022-09-27
科创板,688393,安必平,2020-08-20
科创板,688395,正弦电气,2021-04-29
科创板,688396,华润微,2020-02-27
科创板,688398,赛特新材,2020-02-11
科创板,688399,硕世生物,2019-12-05
科创板,688400,凌云光,2022-07-06
科创板,688401,路维光电,2022-08-17
科创板,688403,汇成股份,2022-08-18
科创板,688408,中信博,2020-08-28
科创板,688409,富创精密,2022-10-10
科创板,688410,山外山,2022-12-26
科创板,688416,恒烁股份,2022-08-29
科创板,688418,震有科技,2020-07-22
科创板,688419,耐科装备,2022-11-07
科创板,688420,美腾科技,2022-12-09
科创板,688425,铁建重工,2021-06-22
科创板,688426,康为世纪,2022-10-25
科创板,688428,诺诚健华,2022-09-21
科创板,688429,时创能源,2023-06-29
科创板,688432,有研硅,2022-11-10
科创板,688433,华曙高科,2023-04-17
科创板,688435,英方软件,2023-01-19
科创板,688439,振华风光,2022-08-26
科创板,688443,智翔金泰,2023-06-20
科创板,688448,磁谷科技,2022-09-21
科创板,688450,光格科技,2023-07-24
科创板,688455,科捷智能,2022-09-15
科创板,688456,有研粉材,2021-03-17
科创板,688458,美芯晟,2023-05-22
科创板,688459,哈铁科技,2022-10-12
科创板,688466,金科环境,2020-05-08
科创板,688468,科美诊断,2021-04-09
科创板,688469,芯联集成,2023-05-10
科创板,688472,阿特斯,2023-06-09
科创板,688475,萤石网络,2022-12-28
科创板,688478,晶升股份,2023-04-24
科创板,688479,友车科技,2023-05-11
科创板,688480,赛恩斯,2022-11-25
科创板,688484,南芯科技,2023-04-07
科创板,688485,九州一轨,2023-01-18
科创板,688486,龙迅股份,2023-02-21
科创板,688488,艾迪药业,2020-07-20
科创板,688489,三未信安,2022-12-02
科创板,688496,清越科技,2022-12-28
科创板,688498,源杰科技,2022-12-21
科创板,688499,利元亨,2021-07-01
科创板,688500,*ST慧辰,2020-07-16
科创板,688501,青达环保,2021-07-16
科创板,688502,茂莱光学,2023-03-09
科创板,688503,聚和材料,2022-12-09
科创板,688505,复旦张江,2020-06-19
科创板,688506,百利天恒,2023-01-06
科创板,688507,索辰科技,2023-04-18
科创板,688508,芯朋微,2020-07-22
科创板,688509,正元地信,2021-07-30
科创板,688510,航亚科技,2020-12-16
科创板,688511,天微电子,2021-07-30
科创板,688512,慧智微,2023-05-16
科创板,688513,苑东生物,2020-09-02
科创板,688515,裕太微,2023-02-10
科创板,688516,奥特维,2020-05-21
科创板,688517,金冠电气,2021-06-18
科创板,688518,联赢激光,2020-06-22
科创板,688519,南亚新材,2020-08-18
科创板,688520,神州细胞,2020-06-22
科创板,688521,芯原股份,2020-08-18
科创板,688522,纳睿雷达,2023-03-01
科创板,688523,航天环宇,2023-06-02
科创板,688525,佰维存储,2022-12-30
科创板,688526,科前生物,2020-09-22
科创板,688528,秦川物联,2020-07-01
科创板,688529,豪森股份,2020-11-09
科创板,688531,日联科技,2023-03-31
科创板,688533,上声电子,2021-04-19
科创板,688535,华海诚科,2023-04-04
科创板,688536,思瑞浦,2020-09-21
科创板,688538,和辉光电,2021-05-28
科创板,688539,高华科技,2023-04-18
科创板,688543,国科军工,2023-06-21
科创板,688548,广钢气体,2023-08-15
科创板,688549,中巨芯,2023-09-08
科创板,688550,瑞联新材,2020-09-02
科创板,688551,科威尔,2020-09-10
科创板,688552,航天南湖,2023-05-18
科创板,688553,汇宇制药,2021-10-26
科创板,688556,高测股份,2020-08-07
科创板,688557,兰剑智能,2020-12-02
科创板,688558,国盛智科,2020-06-30
科创板,688559,海目星,2020-09-09
科创板,688560,明冠新材,2020-12-24
科创板,688561,奇安信,2020-07-22
科创板,688562,航天软件,2023-05-24
科创板,688563,航材股份,2023-07-19
科创板,688565,力源科技,2021-05-13
科创板,688566,吉贝尔,2020-05-18
科创板,688567,孚能科技,2020-07-17
科创板,688568,中科星图,2020-07-08
科创板,688569,铁科轨道,2020-08-31
科创板,688570,天玛智控,2023-06-05
科创板,688571,杭华股份,2020-12-11
科创板,688573,信宇人,2023-08-17
科创板,688575,亚辉龙,2021-05-17
科创板,688576,西山科技,2023-06-06
科创板,688577,浙海德曼,2020-09-16
科创板,688578,艾力斯,2020-12-02
科创板,688579,山大地纬,2020-07-17
科创板,688580,伟思医疗,2020-07-21
科创板,688581,安杰思,2023-05-19
科创板,688582,芯动联科,2023-06-30
科创板,688585,上纬新材,2020-09-28
科创板,688586,江航装备,2020-07-31
科创板,688588,凌志软件,2020-05-11
科创板,688589,力合微,2020-07-22
科创板,688590,新致软件,2020-12-07
科创板,688591,泰凌微,2023-08-25
科创板,688592,司南导航,2023-08-16
科创板,688593,新相微,2023-06-01
科创板,688595,芯海科技,2020-09-28
科创板,688596,正帆科技,2020-08-20
科创板,688597,煜邦电力,2021-06-17
科创板,688598,金博股份,2020-05-18
科创板,688599,天合光能,2020-06-10
科创板,688600,皖仪科技,2020-07-03
科创板,688601,力芯微,2021-06-28
科创板,688602,康鹏科技,2023-07-20
科创板,688603,天承科技,2023-07-10
科创板,688606,奥泰生物,2021-03-25
科创板,688607,康众医疗,2021-02-01
科创板,688608,恒玄科技,2020-12-16
科创板,688609,九联科技,2021-03-23
